category,爱情,萤火之森 /萤火之社 / Hotarubi no mori e,2011-09-17(日本) / 内山昂辉 / 日本 / www.hotarubi.info / 大森贵弘 / 44分钟 / 萤火之森 / 剧情 / 爱情 / 动画 / 奇幻 / 短片 / 绿川幸 Yuki Midorikawa / 日语,8.7
category,爱情,假结婚 /爱情限时签 / 求婚的恶魔,2009-06-19 / 桑德拉·布洛克 / 瑞恩·雷诺兹 / 玛丽·斯汀伯根 / 格雷格·T·尼尔森 / 贝蒂·怀特 / 美国 / 安妮·弗莱彻 / 108 分钟 / 假结婚 / 喜剧 / 剧情 / 爱情 / Pete Chiarelli / 英语,6.9
category,爱情,偷心 /靠近 / 偷情,2004-12-03(美国) / 裘德·洛 / 朱莉娅·罗伯茨 / 克里夫·欧文 / 娜塔丽·波曼 / 美国 / 迈克·尼科尔斯 / 104 分钟 / Turkey: 98 分钟(TV version) / 偷心 / 剧情 / 爱情 / Patrick Marber / 英语,7.7
category,爱情,午夜巴黎 /午夜·巴黎(台) / 情迷午夜巴黎(港),2011-05-13(西班牙) / 2011-06-10(美国) / 2012(中国大陆) / 欧文·威尔逊 / 玛丽昂·歌迪亚 / 瑞秋·麦克亚当斯 / 汤姆·希德勒斯顿 / 凯西·贝茨 / 麦克·辛 / 寇瑞·斯托尔 / 咪咪·肯尼迪 / 柯特·富勒 / 卡拉·布吕尼 / 艾德里安·布洛迪 / 加德·艾尔马莱...,8.0
category,爱情,神话 /惊天传奇 / 钛雨,2005-09-23(香港) / 成龙 / 金喜善 / 梁家辉 / 玛丽卡·沙拉瓦特 / 孙周 / 邵兵 / 于荣光 / 谭耀文 / 中国大陆 / 香港 / www.themyth.jce.com / 唐季礼 / 117 分钟(菲律宾) / 122 分钟(香港) / 118 分钟(多伦多电影节) / 神话 / 动作 / 冒险 / 喜剧 / 剧情...,5.9
category,爱情,向左走．向右走 /Turn Left, Turn Right,2003-09-11(香港) / 金城武 / 梁咏琪 / 关颖 / 陈之财 / 林雪 / 许绍雄 / 香港 / 新加坡 / 杜琪峰 / 韦家辉 / 95分钟 / 爱情 / 韦家辉 Ka-Fai Wai / 游乃海 Nai-Hoi Yau / 欧健儿 Kin-Yee Au / 叶天成 Tin-Shing Yip / 几米 Jimmy Liao / 汉语普通话 / 粤语 / 波兰语...,6.7
category,爱情,布达佩斯之恋 /忧郁的星期天 / 忧郁星期天,1999-10-21 / 艾丽卡·莫露珊 / 约阿希姆·科尔 / 斯特法诺·迪奥尼斯 / 本·贝克 / András Bálint / 德国 / 匈牙利 / 诺夫·舒贝尔 / 112 分钟 / Argentina: 113 分钟(Mar del Plata Film Festival) / 布达佩斯之恋 / 爱情 / 剧情 / Nick Barkow / Rolf Schübel / Ruth...,8.6
category,爱情,我的初恋情人 /属于你的我的初恋 / 最美的我的初恋,2009-10-24 / 井上真央 / 冈田将生 / 杉本哲太 / 原田夏希 / 堀内敬子 / 山本学 / 日本 / 122 分钟 / 我的初恋情人 / 剧情 / 青木琴美 / 坂东贤治 / 日语,7.2
category,爱情,美丽心灵 /美丽境界 / 有你终生美丽,2001-12-21(美国) / 罗素·克劳 / 詹妮弗·康纳利 / 艾德·哈里斯 / 克里斯托弗·普卢默 / 保罗·贝坦尼 / 亚当·戈德堡 / 乔什·卢卡斯 / 美国 / 朗·霍华德 / 135 分钟 / 美丽心灵 / 传记 / 剧情 / 阿齐瓦·高斯曼 Akiva Goldsman / 西尔维娅·纳萨尔...,8.8
category,爱情,时间规划局 /止时纪 / 潜逃时空(港),2011-10-28(美国) / 2012(中国大陆) / 阿曼达·塞弗里德 / 贾斯汀·汀布莱克 / 希里安·墨菲 / 文森特·卡塞瑟 / 亚历克斯·帕蒂弗 / 约翰尼·盖尔克奇 / 奥利维亚·王尔德 / 马修·波莫 / 美国 / www.intimemovie.com/ / 安德鲁·尼科尔 / 109分钟 / 时间规划局...,6.6
category,爱情,一夜迷情 /昨夜无眠 / 一夜诱情(港),2011-02-16(法国) / 2011-10-14(中国大陆) / 凯拉·奈特莉 / 萨姆·沃辛顿 / 伊娃·门德斯 / 吉约姆·卡内 / 格里芬·邓恩 / 斯蒂芬尼·罗曼诺夫 / 斯科特·安第斯 / 丹尼尔·艾瑞克·高德 / 史蒂夫·安托努奇 / Justine Cotsonas / 美国 / 法国 / 梅西·塔吉丁...,7.0
category,爱情,云水谣 /The Knot,2006-12-01(中国大陆) / 陈坤 / 徐若瑄 / 李冰冰 / 归亚蕾 / 秦汉 / 中国大陆 / 台湾 / 117分钟(台湾) / 剧情 / 爱情 / 战争 / 刘恒 / 汉语普通话,6.7
category,爱情,赎罪 /爱．诱．罪 / 赎罪,2007-09-07(英国) / 詹姆斯·麦卡沃伊 / 凯拉·奈特莉 / 西尔莎·罗南 / 萝玛拉·嘉瑞 / 瓦妮莎·雷德格瑞夫 / 朱诺·坦普尔 / 本尼迪克特·康伯巴奇 / 英国 / 法国 / 乔·怀特 / 123分钟 / 赎罪 / 剧情 / 悬疑 / 爱情 / 战争 / 克里斯托弗·汉普顿...,7.9
